StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,OS marks,DBMS marks,ML marks,Python marks,OS GPA,DBMS GPA,ML GPA,Python GPA,Overall GPA
1220,17,1,0,1,1.23215970584938,17,0,3,0,0,0,0,1.46554938643381,4,72,63,70,76,2,1,2,2,1.75
1221,17,1,0,3,3.24996830948882,22,0,3,1,1,0,1,1.71046683770953,4,86,58,51,87,3,0,0,3,1.5
1222,17,1,2,0,17.9006771770687,12,0,2,0,1,0,1,2.28850568525223,3,81,64,86,57,3,1,3,0,1.75
1223,16,1,0,2,13.7204844787178,16,0,3,0,0,1,0,1.96096884865323,4,82,70,55,50,3,2,0,0,1.25
1224,18,1,0,3,4.99803443273779,3,0,3,0,0,0,0,2.62162332627734,2,50,84,93,98,0,3,4,4,2.75
1225,16,1,0,1,1.31201529890059,24,0,0,1,0,0,0,0.768316385983667,4,68,51,67,98,1,0,1,4,1.5
1226,16,0,0,2,13.8123062477327,13,0,1,0,0,1,0,1.80640634540581,4,51,76,79,73,0,2,2,2,1.5
1227,15,0,2,1,11.4481545193553,19,0,2,0,0,0,0,0.88186635307777,4,93,51,71,96,4,0,2,4,2.5
1228,16,0,0,2,8.0903904891647,27,0,3,0,1,0,0,0.817068220656347,4,75,84,82,56,2,3,3,0,2
1229,15,0,2,2,7.27222898380127,12,1,0,0,0,0,0,1.44613252770196,4,81,67,79,68,3,1,2,1,1.75
1230,15,0,2,2,4.33628551858216,2,0,3,0,1,0,0,3.33909436220031,1,55,63,66,71,0,1,1,2,1
1231,16,1,0,1,13.3922251307503,25,0,2,0,0,0,0,0.819625477947445,4,81,69,92,84,3,1,4,3,2.75
1232,18,1,3,1,19.4133605558774,25,0,2,0,0,0,0,0.676817973111282,4,53,67,81,79,0,1,3,2,1.5
1233,18,1,0,0,3.51430491673651,17,0,1,0,1,0,1,1.38954487446497,4,60,59,91,78,1,0,4,2,1.75
1234,18,1,3,1,11.94233240031,13,0,2,0,1,0,1,1.99150841402517,4,66,74,63,71,1,2,1,2,1.5
1235,18,1,0,2,8.48370111491952,14,0,0,0,1,0,0,1.63986755041461,4,87,51,59,60,3,0,0,1,1
1236,18,1,1,3,8.93377443489329,2,0,0,0,1,0,0,2.51174302060542,2,73,74,96,69,2,2,4,1,2.25
1237,16,1,0,2,5.08294560255628,0,0,3,0,0,1,0,2.98391994958649,2,54,82,85,78,0,3,3,2,2
1238,16,0,0,2,16.5026975132283,25,1,2,0,0,1,0,1.25865485443205,4,83,85,83,90,3,3,3,4,3.25
1239,17,0,1,4,9.70511208294482,23,1,2,0,0,0,0,1.41792992737275,4,55,80,58,91,0,3,0,4,1.75
1240,18,0,2,2,10.8681170439652,16,0,1,1,0,1,0,1.59701657238176,4,71,63,91,83,2,1,4,3,2.5
1241,16,0,0,3,6.09521825594651,2,1,2,0,1,0,0,3.08869986818596,1,60,50,77,50,1,0,2,0,0.75
1242,17,1,0,2,3.63616931333899,13,0,0,1,1,0,0,1.64134144277871,4,97,95,60,80,4,4,1,3,3
1243,18,1,2,1,1.7182077640564,2,0,2,0,1,0,0,2.58687065626342,2,65,65,63,79,1,1,1,2,1.25
1244,15,1,1,0,14.2823828184983,12,1,2,0,0,0,0,2.38903264521218,3,82,95,88,97,3,4,3,4,3.5
1245,17,0,3,2,3.92468563375711,14,0,2,1,0,0,0,1.89814640028122,4,58,52,96,67,0,0,4,1,1.25
1246,16,1,2,1,13.8015070837759,17,0,4,0,1,0,0,2.11048797498174,3,55,84,68,66,0,3,1,1,1.25
1247,15,1,3,1,7.80752892093907,13,0,2,0,0,0,0,1.70027358940491,4,65,90,64,87,1,4,1,3,2.25
1248,15,1,2,2,8.31549601979302,20,0,2,1,0,0,0,1.04449999508771,4,78,55,77,63,2,0,2,1,1.25
1249,15,0,0,2,9.38354992185543,25,0,2,0,1,0,0,1.19416613376447,4,52,74,73,72,0,2,2,2,1.5
1250,17,1,0,2,7.35417016255086,2,0,1,0,0,1,0,2.64913682819655,2,69,62,57,74,1,1,0,2,1
1251,16,0,2,1,2.0123995444518,18,0,3,0,1,0,0,1.23414138892773,4,85,83,92,64,3,3,4,1,2.75
1252,15,0,1,1,6.19263620005691,7,0,2,1,0,0,0,2.12740886591282,3,68,57,58,95,1,0,0,4,1.25
1253,18,0,0,2,13.2746872138787,3,1,1,1,0,0,0,2.91388764913813,2,75,70,96,71,2,2,4,2,2.5
1254,15,0,0,4,13.3156880293774,3,0,3,0,0,0,1,3.11939391315037,1,52,83,82,52,0,3,3,0,1.5
1255,15,1,3,2,5.72448614479988,18,1,0,0,0,0,0,1.03637873832573,4,68,53,82,68,1,0,3,1,1.25
1256,17,0,1,3,9.20205253115376,10,0,4,1,0,0,1,2.40328454702352,3,69,74,68,93,1,2,1,4,2
1257,17,0,0,2,3.86894456023874,0,1,3,0,0,0,0,3.15650806390944,1,81,64,52,83,3,1,0,3,1.75
1258,16,1,0,2,4.20744163059671,7,1,2,0,1,1,0,2.72347185874006,2,56,53,59,84,0,0,0,3,0.75
1259,18,1,0,1,0.460941768132148,14,0,1,1,1,0,0,1.5309511463109,4,90,94,89,99,4,4,3,4,3.75
1260,17,0,0,2,17.9349309981548,0,0,1,0,0,0,0,3.46858134913572,1,82,61,96,50,3,1,4,0,2
1261,15,1,0,2,4.21413330149812,6,0,1,1,0,0,0,2.3020320443414,3,89,81,91,70,3,3,4,2,3
1262,16,0,0,2,4.55067753872926,20,1,1,1,0,0,0,1.26567790919943,4,88,81,50,78,3,3,0,2,2
1263,15,0,2,2,5.59202865290263,19,0,2,1,1,0,1,1.47960222773903,4,67,77,78,55,1,2,2,0,1.25
1264,15,0,0,2,2.54816143390858,19,0,4,0,0,1,1,1.44507671919937,4,89,62,99,86,3,1,4,3,2.75
1265,17,0,2,1,12.7852576636272,23,0,2,0,0,0,0,0.809433810368462,4,50,80,83,50,0,3,3,0,1.5
1266,16,1,2,2,1.50285906355173,10,1,3,0,0,0,0,2.15023326998878,3,60,63,62,50,1,1,1,0,0.75
1267,18,0,0,1,2.684048526527,26,0,3,0,0,0,0,0.559143715511844,4,77,69,50,76,2,1,0,2,1.25
1268,18,1,1,3,12.8951345318018,28,0,3,0,0,0,0,0.580788485177056,4,74,67,83,70,2,1,3,2,2
1269,17,1,0,1,6.79321240962885,13,0,0,0,1,1,1,1.60208919598467,4,99,78,78,65,4,2,2,1,2.25
1270,17,1,2,0,14.1589565340237,21,1,2,0,1,0,0,1.00279836358193,4,72,55,97,93,2,0,4,4,2.5
1271,16,1,0,2,11.1484948934028,15,0,3,0,0,0,0,1.66306345319906,4,80,81,96,89,3,3,4,3,3.25
1272,18,0,1,2,5.12042346123026,13,0,3,0,0,0,1,1.53154645971956,4,79,78,62,75,2,2,1,2,1.75
1273,18,1,1,2,13.0165590097865,11,0,4,0,0,0,0,2.20584214703033,3,91,92,97,65,4,4,4,1,3.25
1274,18,0,0,1,2.32547360585761,16,0,3,0,0,0,1,1.15533856096566,4,84,51,98,77,3,0,4,2,2.25
1275,15,1,0,2,10.7282076616006,13,1,1,0,0,0,0,2.15375833986939,3,56,72,78,50,0,2,2,0,1
1276,18,1,1,1,8.74296210090069,9,0,2,1,0,0,1,2.59278668631703,2,65,68,88,85,1,1,3,3,2
1277,15,0,2,3,5.35747165634881,23,0,0,1,1,0,0,0.912330507095554,4,75,80,73,59,2,3,2,0,1.75
1278,16,0,0,3,12.08009995479,28,1,3,0,0,0,0,0.695630933459946,4,97,54,75,92,4,0,2,4,2.5
1279,15,0,1,2,17.4266718468056,13,1,2,0,0,0,0,2.13961989136898,3,98,68,66,66,4,1,1,1,1.75
1280,16,1,0,1,19.9780939952615,17,0,3,0,0,0,0,1.55044933089233,4,51,83,56,72,0,3,0,2,1.25
1281,18,1,2,2,12.1552553748684,21,0,4,0,0,0,1,1.5475367003506,4,50,59,62,56,0,0,1,0,0.25
1282,18,0,0,0,8.0941174865834,8,1,3,0,0,1,0,2.96654803429494,2,97,74,54,93,4,2,0,4,2.5
1283,16,0,2,2,4.50414200432403,16,0,2,1,0,0,1,1.63367937100322,4,61,51,75,56,1,0,2,0,0.75
1284,17,0,0,1,5.14192178790223,5,1,1,0,0,0,0,2.3325403195354,3,54,60,98,93,0,1,4,4,2.25
1285,16,0,0,3,9.58909956299531,7,1,3,1,1,1,0,3.27026230940473,1,86,99,52,64,3,4,0,1,2
1286,17,1,0,0,7.34555402561418,25,0,1,0,0,0,0,0.346470592590276,4,81,80,56,83,3,3,0,3,2.25
1287,15,0,0,2,18.2762904524988,12,1,1,0,0,0,0,1.8949043363401,4,58,64,98,95,0,1,4,4,2.25
1288,15,0,1,2,7.36590935311419,17,0,1,0,0,0,0,1.45674260108726,4,90,58,88,94,4,0,3,4,2.75
1289,15,0,0,2,7.4688918229087,4,0,2,1,0,0,0,2.55372315127218,2,84,72,50,53,3,2,0,0,1.25
1290,18,0,2,0,7.67069024867954,5,0,1,0,0,0,0,2.224197461212,3,68,68,98,63,1,1,4,1,1.75
1291,15,1,0,4,16.7324042073531,20,1,4,0,1,1,0,1.84760041810842,4,97,58,66,63,4,0,1,1,1.5
1292,17,0,0,2,13.015766416938,18,0,4,1,0,0,0,1.84976070713348,4,65,84,92,65,1,3,4,1,2.25
1293,15,1,0,2,12.2833770063778,3,0,4,0,0,1,0,3.26879421556021,1,52,70,74,56,0,2,2,0,1
1294,16,0,0,1,6.68286044767724,6,1,0,0,0,0,1,2.54651663724602,2,69,58,52,81,1,0,0,3,1
1295,16,0,0,2,16.3580835366487,3,0,4,0,0,0,0,3.10122922050412,1,73,77,64,68,2,2,1,1,1.5
1296,18,1,0,2,0.767277227114022,24,0,4,0,0,1,0,0.655954077962677,4,82,95,78,51,3,4,2,0,2.25
1297,16,0,0,0,17.4159434467622,10,1,4,0,1,0,0,3.08851230561667,1,73,56,92,59,2,0,4,0,1.5
1298,17,1,0,1,10.2549979958785,11,1,3,0,0,0,0,1.992559805482,4,60,65,81,99,1,1,3,4,2.25
1299,15,1,1,3,7.96500469726825,13,1,3,0,1,0,0,2.60524744554785,2,98,65,75,66,4,1,2,1,2
1300,18,0,1,1,9.94334561435371,12,1,1,0,0,0,0,1.73397245423346,4,57,82,65,86,0,3,1,3,1.75
1301,15,1,0,1,13.3483106106766,28,0,3,1,0,0,0,1.11384878785912,4,85,53,74,61,3,0,2,1,1.5
1302,15,1,0,2,0.255308530357947,9,0,0,1,0,0,0,1.6492502516618,4,87,53,77,55,3,0,2,0,1.25
1303,17,1,3,2,17.4310371291649,17,0,2,0,0,0,0,1.33755498020987,4,89,88,58,71,3,3,0,2,2
1304,16,1,1,0,8.93479050622785,15,0,4,0,0,0,0,1.98465991855717,4,69,89,50,81,1,3,0,3,1.75
1305,16,1,1,2,6.85933039400156,4,0,2,0,1,1,0,3.06088165596694,1,84,66,78,90,3,1,2,4,2.5
1306,15,1,0,1,2.76491131268114,7,1,1,0,0,0,0,2.392897358425,3,97,86,71,69,4,3,2,1,2.5
1307,18,1,2,0,8.78930748716884,13,0,4,0,0,0,0,2.08379699009679,3,74,88,65,50,2,3,1,0,1.5
1308,16,1,2,0,9.92645542568757,4,0,4,0,1,0,1,3.64573804877044,0,84,78,90,96,3,2,4,4,3.25
1309,18,0,1,3,8.07293388986955,25,0,1,1,0,0,0,0.322286081625407,4,74,85,93,55,2,3,4,0,2.25
1310,16,0,3,1,13.5732018765379,27,0,3,0,1,0,0,1.12951433436154,4,78,87,90,68,2,3,4,1,2.5
1311,18,1,0,0,8.41793057518452,23,0,2,1,0,0,0,0.630756943866611,4,67,88,56,67,1,3,0,1,1.25
1312,17,0,0,2,19.2283515569314,7,0,2,0,0,1,1,3.15722963880409,1,95,99,63,55,4,4,1,0,2.25
1313,18,1,2,3,11.9855503564718,24,0,1,0,0,0,0,0.680087787496653,4,67,86,78,94,1,3,2,4,2.5
1314,17,1,2,1,16.1495587130381,25,0,0,0,0,0,0,0.796359847886647,4,51,84,68,82,0,3,1,3,1.75
1315,17,0,0,2,2.18711806218957,5,1,1,0,1,0,0,2.84403921492559,2,84,56,68,72,3,0,1,2,1.5
1316,18,1,0,0,7.94582585891811,15,1,0,0,1,0,0,1.25345185421585,4,65,76,51,72,1,2,0,2,1.25
1317,17,1,0,2,6.73695402894305,27,0,4,0,0,0,0,0.534508880538856,4,90,77,90,75,4,2,4,2,3
1318,15,1,0,2,11.3896477627318,3,1,3,1,0,0,0,3.19104611821991,1,85,71,94,62,3,2,4,1,2.5
1319,17,1,2,2,17.2222704012285,11,0,3,0,0,1,0,2.81542127530912,2,82,63,64,56,3,1,1,0,1.25
1320,16,0,1,1,1.56676435524013,10,0,3,0,0,0,0,2.15712230326509,3,53,56,52,64,0,0,0,1,0.25
1321,18,1,0,1,1.45149596089421,2,0,1,1,0,0,0,2.72382806040106,2,82,86,60,93,3,3,1,4,2.75
1322,15,1,0,1,17.0063541631519,11,0,4,1,0,0,0,2.62769390555434,2,63,71,95,76,1,2,4,2,2.25
1323,18,1,0,1,4.25700172076714,29,1,3,1,1,0,0,0.912415620835425,4,70,54,79,75,2,0,2,2,1.5
1324,16,0,0,0,13.3750650889962,4,0,2,0,0,0,0,2.60962308181745,2,97,51,89,82,4,0,3,3,2.5
1325,16,1,1,2,10.8575626472161,5,1,1,0,1,0,0,2.98199225540615,2,69,76,67,64,1,2,1,1,1.25
1326,16,0,3,4,16.6578718977445,18,0,3,0,0,0,0,1.62508277369619,4,57,70,97,85,0,2,4,3,2.25
1327,17,0,2,4,2.50177819672807,17,0,3,0,1,0,0,1.3616984178594,4,56,87,51,94,0,3,0,4,1.75
1328,17,1,0,3,2.59565931445222,15,1,3,0,0,0,0,1.91696189612943,4,52,64,81,76,0,1,3,2,1.5
1329,18,1,2,2,11.1363672055661,22,0,0,0,0,0,0,1.01125319461675,4,66,70,57,54,1,2,0,0,0.75
1330,18,0,2,2,18.9275730671674,10,0,1,1,1,0,0,2.33215904050511,3,82,59,71,51,3,0,2,0,1.25
1331,15,1,2,1,8.29995516741508,4,0,2,1,1,1,0,3.38793834776599,1,97,72,55,82,4,2,0,3,2.25
1332,15,0,0,2,6.53884200509389,8,0,3,0,1,0,0,2.3846907913584,3,61,88,61,65,1,3,1,1,1.5
1333,18,0,0,2,12.1337864639577,2,0,0,0,0,0,0,2.78081699561049,2,71,54,96,72,2,0,4,2,2
1334,17,1,0,2,18.6089720109006,29,0,2,0,1,0,1,0.534835753539473,4,71,50,89,87,2,0,3,3,2
1335,16,1,0,2,16.7385566568924,7,0,2,0,0,0,0,2.54221434878203,2,95,62,85,65,4,1,3,1,2.25
1336,18,0,0,1,19.9096722146644,5,0,3,0,0,0,0,3.00712906743128,1,79,70,64,63,2,2,1,1,1.5
1337,15,0,0,1,0.451371664047541,3,0,2,1,0,0,0,2.98580981437681,2,87,75,77,78,3,2,2,2,2.25
1338,17,0,0,3,2.25716289425524,11,0,2,0,1,0,0,1.9493060573283,4,87,99,98,75,3,4,4,2,3.25
1339,18,0,2,0,12.1893552673324,11,0,3,0,0,0,0,2.14784519636349,3,94,94,94,84,4,4,4,3,3.75
1340,18,1,0,2,16.4115287866769,24,0,4,0,0,0,1,1.17576802523584,4,57,70,67,64,0,2,1,1,1
1341,17,1,0,3,5.70488684613533,20,0,1,1,0,0,0,1.40036325409442,4,76,67,51,52,2,1,0,0,0.75
1342,18,1,3,2,4.78422176068437,15,0,1,1,0,1,0,1.75554402334139,4,76,86,62,72,2,3,1,2,2
1343,17,1,3,2,15.739515987624,9,0,4,1,0,1,0,2.90009623920554,2,83,94,94,78,3,4,4,2,3.25
1344,16,1,2,1,1.12763707706463,21,0,2,0,0,0,0,1.03345949069015,4,70,81,64,83,2,3,1,3,2.25
1345,17,0,3,1,7.3876529516517,13,0,3,0,0,0,1,1.90774236338715,4,79,85,69,82,2,3,1,3,2.25
1346,17,1,1,3,10.1161844518465,12,0,3,0,0,0,0,1.88090928976547,4,82,66,78,90,3,1,2,4,2.5
1347,17,1,3,2,11.2069734870064,8,0,1,0,1,1,0,2.61495035394979,2,77,84,91,90,2,3,4,4,3.25
1348,18,1,0,2,14.5723031358555,6,0,3,1,0,1,0,3.10713559357261,1,96,98,78,72,4,4,2,2,3
1349,18,1,0,0,7.09691446861316,11,0,3,0,0,0,0,1.3864645615,4,82,60,52,56,3,1,0,0,1
1350,17,1,0,0,12.2536868934921,4,0,2,0,0,0,0,2.83376007184481,2,54,70,68,52,0,2,1,0,0.75
1351,18,0,0,4,11.7075084558191,17,0,0,0,0,1,0,1.08615139735499,4,97,75,52,81,4,2,0,3,2.25
1352,15,0,0,1,10.9523220130749,3,0,4,0,0,0,0,2.8740373600353,2,68,53,63,80,1,0,1,3,1.25
1353,15,0,1,2,12.8096658628442,1,0,2,0,1,0,0,2.89567130465918,2,53,83,89,67,0,3,3,1,1.75
1354,18,1,2,0,5.18898342136152,2,1,3,0,0,0,0,3.18130760227711,1,84,97,53,92,3,4,0,4,2.75
1355,18,0,1,2,1.69297507169257,25,0,3,0,0,0,0,0.471283108843431,4,98,67,60,56,4,1,1,0,1.5
1356,17,0,0,3,2.38543344079486,11,1,2,0,0,0,0,2.21137952797335,3,66,89,80,90,1,3,3,4,2.75
1357,16,1,2,2,4.49164765307802,2,1,3,1,1,0,0,3.37525225524608,1,93,84,92,50,4,3,4,0,2.75
1358,18,1,1,1,10.0039587104557,3,0,4,0,1,0,0,3.20385819079692,1,77,90,81,63,2,4,3,1,2.5
1359,15,1,0,2,16.8088550109204,5,0,2,0,0,1,0,3.35017911059248,1,79,78,76,81,2,2,2,3,2.25
1360,17,0,1,2,14.0258668417676,11,0,2,0,0,0,0,1.72579152974271,4,78,78,79,55,2,2,2,0,1.5
1361,18,0,0,2,15.7808120840409,18,0,4,1,0,0,0,2.2166038146961,3,95,87,92,88,4,3,4,3,3.5
1362,15,1,0,3,7.01951247852182,9,0,1,1,0,0,1,2.00462731700748,3,55,91,51,59,0,4,0,0,1
1363,15,1,3,2,8.093074832971,29,1,0,0,0,0,0,0.715742045544674,4,84,70,98,56,3,2,4,0,2.25
1364,16,0,0,3,7.87363771981225,0,1,4,0,0,1,0,3.88064008486974,0,90,91,58,75,4,4,0,2,2.5
1365,17,0,0,2,3.83746368809003,16,0,3,1,0,1,0,1.68952815841894,4,86,62,77,83,3,1,2,3,2.25
1366,17,1,2,1,1.22433316287144,15,0,4,1,1,0,1,1.75797880350142,4,73,98,80,79,2,4,3,2,2.75
1367,16,1,2,1,11.8183218565445,8,0,0,0,0,0,0,2.13639954624038,3,78,90,83,85,2,4,3,3,3
1368,16,0,0,1,19.7843336684117,24,1,1,0,1,0,0,0.911568270646688,4,98,66,64,70,4,1,1,2,2
1369,17,1,0,3,3.33659409900525,20,1,1,0,0,0,0,1.1378011102056,4,95,58,97,66,4,0,4,1,2.25
1370,17,0,0,2,0.933696397985475,8,1,3,1,0,0,1,2.34926492736688,3,80,90,74,82,3,4,2,3,3
1371,18,0,1,2,15.5906336364786,26,0,3,0,0,0,0,0.623747436547287,4,84,50,85,59,3,0,3,0,1.5
1372,18,0,0,1,5.05172013369448,22,0,2,0,0,1,0,0.341029445925126,4,82,51,57,96,3,0,0,4,1.75
1373,16,0,0,1,16.5928761070585,8,0,0,0,0,0,0,2.22381366675169,3,70,97,58,91,2,4,0,4,2.5
1374,18,1,3,2,14.0787333406903,11,0,3,0,0,0,1,2.32824038463015,3,81,78,86,61,3,2,3,1,2.25
1375,15,1,1,2,18.913470741016,22,1,2,1,0,0,0,1.62307782200885,4,72,82,97,65,2,3,4,1,2.5
1376,18,0,0,1,8.17854471513344,8,1,1,1,0,0,0,2.20089632152859,3,82,59,94,90,3,0,4,4,2.75
1377,18,0,1,2,13.2393967890126,14,0,4,0,1,0,0,2.58411065506386,2,52,99,88,81,0,4,3,3,2.5
1378,15,0,1,0,9.29709561626541,1,0,1,1,0,0,0,2.9965033042477,2,67,89,81,64,1,3,3,1,2
1379,16,0,0,1,12.6117739461708,10,0,3,0,0,1,0,2.37399348143584,3,74,70,66,76,2,2,1,2,1.75
1380,15,0,0,2,8.99197812015474,10,1,3,1,0,0,0,2.83040445570954,2,91,77,84,77,4,2,3,2,2.75
1381,18,1,2,1,3.77264492848149,7,0,2,1,1,0,1,2.52511553383548,2,80,60,86,66,3,1,3,1,2
1382,16,1,0,4,10.1579483200676,22,0,1,1,0,0,0,1.04298165058827,4,52,83,68,95,0,3,1,4,2
1383,18,1,1,1,10.5716840287488,5,0,2,1,0,0,1,2.66109690367021,2,89,57,93,99,3,0,4,4,2.75
1384,15,1,0,1,16.2120769652032,20,0,3,0,0,0,0,1.59959388772805,4,95,71,78,51,4,2,2,0,2
1385,15,0,0,1,14.7104141158716,19,1,1,1,0,0,0,1.7994091491725,4,73,57,56,85,2,0,0,3,1.25
1386,18,0,0,2,13.2758324788288,6,0,3,0,0,0,0,2.657638556696,2,99,98,77,99,4,4,2,4,3.5
1387,17,0,0,2,2.26774191105145,2,0,4,0,0,0,0,2.99848406188309,2,81,64,58,56,3,1,0,0,1
1388,17,0,0,2,14.4123258132743,7,0,4,0,0,1,0,2.97740843289268,2,96,66,77,62,4,1,2,1,2
1389,15,0,0,0,10.0061031270902,17,0,2,0,0,0,0,1.3751641369478,4,71,72,55,64,2,2,0,1,1.25
1390,15,1,2,0,17.8819907221231,16,0,3,1,0,0,1,1.84886644019124,4,72,73,78,74,2,2,2,2,2
1391,17,0,3,2,18.3974186826108,10,0,4,0,0,0,0,2.44245620012927,3,51,94,66,72,0,4,1,2,1.75
1392,17,1,2,3,1.1031318120357,1,0,2,1,0,0,0,2.85603851435321,2,76,68,65,71,2,1,1,2,1.5
1393,18,1,2,3,16.4128312070895,24,1,1,1,0,0,0,1.20615023025509,4,91,54,72,75,4,0,2,2,2
1394,18,1,0,0,0.753947808453412,20,0,1,1,1,0,0,0.895902990399077,4,51,81,80,82,0,3,3,3,2.25
1395,17,1,3,2,7.34339251390045,26,0,1,0,0,0,0,0.273190929158342,4,75,93,52,60,2,4,0,1,1.75
1396,18,0,0,3,10.8459995124215,23,0,3,0,0,1,0,0.66750896106505,4,66,50,70,59,1,0,2,0,0.75
1397,18,1,3,1,2.96201597254254,18,0,2,0,0,0,0,1.08944060415242,4,89,72,75,74,3,2,2,2,2.25
1398,16,1,3,3,14.9262762513815,6,0,3,0,0,0,0,2.81321100812162,2,82,86,85,86,3,3,3,3,3
1399,18,1,2,1,0.167094083442771,17,1,3,1,0,0,1,1.86875858970719,4,58,57,91,97,0,0,4,4,2
1400,15,0,3,3,3.37198096868073,7,0,3,1,1,0,0,3.03569359551084,1,92,62,86,92,4,1,3,4,3
1401,18,0,1,2,11.6159365970695,13,0,3,0,0,0,1,2.13535680128746,3,97,57,71,87,4,0,2,3,2.25
1402,18,0,0,3,14.2877512407458,6,0,0,1,0,1,0,3.03811612920999,1,88,72,91,90,3,2,4,4,3.25
1403,17,1,0,2,18.3328620538783,27,0,3,0,1,0,0,0.994129410386745,4,78,92,61,94,2,4,1,4,2.75
1404,15,1,1,1,14.1099330386924,20,0,2,0,0,0,0,1.23255716573281,4,91,50,91,73,4,0,4,2,2.5
1405,18,0,0,3,13.4355854050973,27,0,2,0,1,0,0,0.864403742999579,4,75,94,62,89,2,4,1,3,2.5
1406,18,1,1,1,7.88682292701328,26,0,0,0,0,0,0,0.115231854848827,4,84,73,60,95,3,2,1,4,2.5
1407,16,0,3,1,0.0256885105360282,3,0,4,1,0,0,0,2.93458630526648,2,99,84,65,82,4,3,1,3,2.75
1408,18,0,0,2,2.40318517471243,16,0,4,1,0,0,0,2.04693881710962,3,74,73,57,66,2,2,0,1,1.25
1409,18,1,2,2,10.6910908951207,4,0,2,1,0,0,0,3.06547313363423,1,73,66,89,73,2,1,3,2,2
1410,16,1,3,3,13.5025977168883,11,0,2,0,1,0,0,2.43702630011427,3,62,54,89,86,1,0,3,3,1.75
1411,17,1,3,1,8.34896567792925,8,0,3,0,1,0,0,2.42761463595767,3,56,69,94,51,0,1,4,0,1.25
1412,18,1,3,2,14.6135802305678,25,0,1,0,0,0,0,0.77715095475919,4,85,70,51,81,3,2,0,3,2
1413,16,0,1,2,10.4372459066435,19,1,1,1,1,1,0,1.87957544516673,4,94,89,79,73,4,3,2,2,2.75
1414,15,0,3,0,1.48352391188624,12,0,3,0,0,0,0,1.59657487440459,4,69,80,79,58,1,3,2,0,1.5
1415,17,0,2,1,3.84032501935897,24,0,1,0,1,0,0,0.704595243464658,4,50,95,61,53,0,4,1,0,1.25
1416,15,0,0,1,16.7999644648788,27,0,2,1,1,0,0,0.764186697389648,4,57,85,59,66,0,3,0,1,1
1417,15,0,0,1,14.4982549324887,17,1,2,1,0,0,0,1.50341667930531,4,95,60,93,66,4,1,4,1,2.5
1418,16,1,2,4,17.8952397402499,19,1,2,1,0,0,0,1.52583786215612,4,65,64,60,99,1,1,1,4,1.75
1419,18,0,0,2,2.35114498241873,8,0,1,1,1,0,0,2.27084110752441,3,63,68,64,97,1,1,1,4,1.75
1420,16,0,1,2,19.8044506923014,3,0,2,0,0,0,0,3.40235253864445,1,61,56,65,79,1,0,1,2,1
1421,16,0,1,4,4.18813427899867,20,1,2,0,1,0,0,1.43820496836762,4,72,77,66,89,2,2,1,3,2
1422,16,1,0,1,0.23559752573284,26,0,2,0,0,1,0,0.336571298608155,4,64,92,75,60,1,4,2,1,2
1423,16,1,1,3,19.948458781071,7,0,3,0,0,0,0,3.11228113652053,1,77,54,51,70,2,0,0,2,1
1424,17,1,2,2,5.62147770890226,0,1,4,0,0,1,0,3.77069472184228,0,83,54,99,70,3,0,4,2,2.25
1425,18,1,0,3,13.3603890502511,16,0,1,0,0,0,0,1.65561332252205,4,51,79,61,67,0,2,1,1,1
1426,15,0,0,1,3.5336462835261,24,0,3,1,0,0,1,1.05046969155967,4,81,81,75,78,3,3,2,2,2.5
1427,15,0,0,3,11.6045706439828,8,1,1,0,0,1,0,2.53539128368867,2,72,57,72,73,2,0,2,2,1.5
1428,18,1,0,1,18.0806997290911,19,0,2,0,0,0,1,1.39609049424524,4,71,59,67,59,2,0,1,0,0.75
1429,15,1,3,1,6.40362334856877,12,0,2,1,1,0,0,2.02541698239945,3,74,87,81,94,2,3,3,4,3
1430,18,0,0,2,13.4050795208871,1,0,2,0,0,0,0,3.26830254785319,1,71,96,98,66,2,4,4,1,2.75
1431,15,0,1,1,3.75807177596833,12,0,3,1,1,0,0,2.01721803884331,3,71,81,87,67,2,3,3,1,2.25
1432,16,1,0,2,12.4959079743745,8,0,2,1,0,0,0,2.39768257949155,3,98,97,96,91,4,4,4,4,4
1433,15,1,0,2,6.7290070363502,29,0,2,1,0,0,0,0.287867323329123,4,91,77,52,97,4,2,0,4,2.5
1434,18,1,2,2,4.22416517175903,19,0,3,0,1,1,0,1.54871021113503,4,55,66,87,69,0,1,3,1,1.25
1435,18,1,2,1,6.2636410140727,5,1,1,1,0,0,0,2.90524211230726,2,64,80,52,86,1,3,0,3,1.75
1436,18,0,0,0,3.57682137015598,27,0,1,0,1,0,0,0.248977131230725,4,92,57,79,94,4,0,2,4,2.5
1437,18,0,0,1,18.0383221567576,0,1,0,1,0,0,0,3.41840986654619,1,86,89,50,67,3,3,0,1,1.75
1438,18,0,0,2,7.94373772634257,27,1,1,0,0,0,0,0.582920886468958,4,82,74,79,66,3,2,2,1,2
1439,17,1,0,1,4.90558609948734,24,0,2,0,1,0,0,0.930028645913522,4,57,58,94,58,0,0,4,0,1
1440,17,1,1,1,8.96815682031865,4,0,2,1,0,1,0,2.67908571805818,2,93,51,81,63,4,0,3,1,2
